Sample.ID	Organism	habitat	Org_Mor	Population_geo	R.S.	Climate	region_16S	lat	long	month	year	origin	swab	tm_max	tm_min	pre	elevation	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	BIOME	ECO_NAME	Family	Study
SRR12533593	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533595	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533596	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533598	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533599	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533600	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533627	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	37.37418	-80.52169	7	2018	wild	body	25.614008	14.4499636	156.399033	1202	8.75	10.7166672	34.2385521	767.729858	24.2000008	-7.09999991	31.3000011	16.1499996	-0.96666664	17.916666	-0.96666664	1157	114	82	10.4360151	322	251	303	251	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533628	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	37.37418	-80.52169	7	2018	wild	body	25.614008	14.4499636	156.399033	1202	8.75	10.7166672	34.2385521	767.729858	24.2000008	-7.09999991	31.3000011	16.1499996	-0.96666664	17.916666	-0.96666664	1157	114	82	10.4360151	322	251	303	251	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533629	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	37.37418	-80.52169	7	2018	wild	body	25.614008	14.4499636	156.399033	1202	8.75	10.7166672	34.2385521	767.729858	24.2000008	-7.09999991	31.3000011	16.1499996	-0.96666664	17.916666	-0.96666664	1157	114	82	10.4360151	322	251	303	251	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533633	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533634	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533635	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533636	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533637	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533638	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533639	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533640	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533641	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533642	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533643	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
SRR12533644	Notophthalmus viridescens	Aquatic	Notophthalmus viridescens_Aquatic	Notophthalmus viridescens_Aquatic_p	L;S	Temperate	V4	38.89604	-78.150188	10	2018	wild	body	19.3407993	8.57242966	131.087097	323	11.6833334	12.4000006	35.0282478	856.980225	29.5	-5.9000001	35.4000015	20.0499992	0.88333339	22.0666676	0.88333339	1026	101	68	13.3050747	296	208	287	208	Temperate Broadleaf & Mixed Forests	Appalachian-Blue Ridge forests	Salamandridae	PRJNA659464
LS023_ER8125-1_S23	NULL																																							
LS078_ER8125-1_S76	NULL																																							
LS224_ER8125-1_S208	NULL																																							
O035_ER8125-1_S35	NULL																																							
O040_ER8125-1_S40	NULL																																							
O050_ER8125-1_S50	NULL																																							
O052_ER8125-1_S51	NULL																																							
O103_ER8125-1_S100	NULL																																							
O110_ER8125-1_S107	NULL																																							
O112_ER8125-1_S109	NULL																																							
O118_ER8125-1_S115	NULL																																							
O146_ER8125-1_S138	NULL																																							
O160_ER8125-1_S150	NULL																																							
S008_ER8125-1_S8	NULL																																							
S093_ER8125-1_S90	NULL																																							
T001_ER8125-1_S1	NULL																																							
O051_ER8125-2_S1	NULL																																							
O161_ER8125-2_S5	NULL																																							
O246_ER8125-2_S15	NULL																																							
O253_ER8125-2_S22	NULL																																							
O259_ER8125-2_S28	NULL																																							
O261_ER8125-2_S30	NULL																																							
O262_ER8125-2_S31	NULL																																							
O264_ER8125-2_S33	NULL																																							
SRR7614804	NULL																																							
SRR7614881	NULL																																							
SRR7614885	NULL																																							
SRR7614908	NULL																																							
SRR7614909	NULL																																							
SRR7614912	NULL																																							
SRR7614913	NULL																																							
SRR7614922	NULL																																							
SRR7614925	NULL																																							
SRR7614936	NULL																																							
SRR7614939	NULL																																							
SRR7614957	NULL																																							
SRR10190507	NULL																																							
SRR10190508	NULL																																							
SRR10190510	NULL																																							
SRR10190524	NULL																																							
SRR10190525	NULL																																							
SRR10190526	NULL																																							
SRR10190528	NULL																																							
SRR10190530	NULL																																							
SRR10190532	NULL																																							
SRR10190533	NULL																																							
SRR14601279	NULL																																							
SRR14601282	NULL																																							
SRR14601284	NULL																																							
SRR14601285	NULL																																							
SRR14601287	NULL																																							
SRR14601299	NULL																																							
SRR14601338	NULL																																							
SRR14601341	NULL																																							
SRR14601343	NULL																																							
SRR14601345	NULL																																							
SRR14601347	NULL																																							
SRR14601355	NULL																																							
SRR14601361	NULL																																							
SRR14601363	NULL																																							
SRR14601368	NULL																																							
SRR14601371	NULL																																							
SRR14601380	NULL																																							
SRR14601385	NULL																																							
SRR14601387	NULL																																							
SRR14601392	NULL																																							
SRR14601395	NULL																																							
SRR14601398	NULL																																							
SRR14601405	NULL																																							
SRR14601407	NULL																																							
SRR14601408	NULL																																							
SRR14601418	NULL																																							
SRR14601449	NULL																																							
SRR14601453	NULL																																							
SRR14601456	NULL																																							
SRR14601462	NULL																																							
SRR14601472	NULL																																							
SRR14601491	NULL																																							
SRR14601493	NULL																																							
SRR14601497	NULL																																							
SRR14601499	NULL																																							
SRR14601511	NULL																																							
SRR14601512	NULL																																							
SRR14601516	NULL																																							
SRR14601517	NULL																																							
SRR14601518	NULL																																							
SRR14601536	NULL																																							
SRR7169522	NULL																																							
SRR7169533	NULL																																							
SRR7169534	NULL																																							
SP222	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP223	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP225	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP231	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP236	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP237	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP238	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP240	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP241	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP246	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP247	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP251	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP252	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP255	Parvimolge townsendi	Terrestrial	Parvimolge townsendi_Terrestrial	Parvimolge townsendi_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
